time_s,enable,oid_state,Rs_ohm,Ld_H,Lq_H,flux_Wb,deadtime_comp_V,encoder_substate,encoder_fault,mechanical_substate,identified_pole_pairs,encoder_offset_pu,inertia_kg_m2,viscous_friction_Nm_s,load_torque_Nm,speed_pu,running,plant_id_A,plant_iq_A,plant_omega_rad_s
4.408,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004996166564524174,1.0,0.9975985938121835,-0.0012242000031214063,1.5707963267948966
4.409,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049825794994831085,1.0,1.0007884394448672,0.0014573035679618209,1.5707963267948966
4.41,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049706208519637585,1.0,0.9996804266740623,-0.004268773594072641,1.5707963267948966
4.4110000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004960095509886742,1.0,1.000924114262171,0.002750725326184409,1.5707963267948966
4.412,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004950832109898329,1.0,1.0001956850857048,-0.0036565180612018224,1.5707963267948966
4.413,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004942678846418858,1.0,1.0002175898191725,2.966275639741027e-05,1.5707963267948966
4.414000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00507941422984004,1.0,1.0016119423085803,0.00020969489705761367,1.5707963267948966
4.415,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0050558485090732574,1.0,0.998818738829842,-0.0032478638664213094,1.5707963267948966
4.416,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005035107489675283,1.0,1.0011066724177986,0.003197363584838989,1.5707963267948966
4.417,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0050168526358902454,1.0,0.9991671131272707,-0.0012733002682723947,1.5707963267948966
4.418,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0050007859244942665,1.0,1.0006271720335889,-0.0008538892048640528,1.5707963267948966
4.4190000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004986645188182592,1.0,1.0000569471625718,-0.0013043745234988038,1.5707963267948966
4.42,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049741994589567184,1.0,0.9999274549952655,-0.002535283099915615,1.5707963267948966
4.421,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049632457084953785,1.0,1.0009086232021902,0.001237092092478707,1.5707963267948966
4.422000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004953604657202959,1.0,1.0003944458366023,-0.003585201131562769,1.5707963267948966
4.423,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00494511891156435,1.0,0.9981337322070515,-0.001565449693365037,1.5707963267948966
4.424,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005091048311442137,1.0,1.000263667324791,0.0005391682354710359,1.5707963267948966
4.425,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005066087935119867,1.0,1.0011707850685934,-0.0018127784702892374,1.5707963267948966
4.426,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00504411943256855,1.0,0.9991310922184835,0.0012774353251387596,1.5707963267948966
4.4270000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005024783778935671,1.0,1.0024668816313707,-0.001786207045138511,1.5707963267948966
4.428,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005007766652852297,1.0,0.9979382354919605,-0.001225471153069774,1.5707963267948966
4.429,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004992789123207331,1.0,0.9986320484448696,-0.001372489802501458,1.5707963267948966
4.430000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004979606717824936,1.0,1.0007579417504961,0.0019777122460464306,1.5707963267948966
4.431,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004968004766851664,1.0,0.999480761025519,-0.0027985221791087473,1.5707963267948966
4.432,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004957792814821005,1.0,1.0001553088740833,-0.0032053360601530163,1.5707963267948966
4.433,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004948804620653391,1.0,1.0008664497400626,0.0016574104702294994,1.5707963267948966
4.434,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004940894432365894,1.0,1.0012415704494741,-0.0021731356832748387,1.5707963267948966
4.4350000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005077843554317951,1.0,0.9993992623085813,-0.0005423462886434433,1.5707963267948966
4.436,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005054466426372528,1.0,1.0003319112440132,-0.0014798993070585021,1.5707963267948966
4.437,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005033891182392836,1.0,0.9991890095322637,0.00065171363809593,1.5707963267948966
4.438000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005015782080590725,1.0,0.9999470598214601,-0.0033000165184068893,1.5707963267948966
4.439,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004999843426048756,1.0,1.0004127303144381,0.001588208274531963,1.5707963267948966
4.44,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00498581537976861,1.0,1.0005143258922569,-0.0009391313271521971,1.5707963267948966
4.441,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004973468836396933,1.0,0.9985393185386691,-0.000786686173437032,1.5707963267948966
4.442,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004962602164596319,1.0,1.000091235232992,-0.0024523079335941685,1.5707963267948966
4.4430000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004953038413077593,1.0,0.9996900413246876,0.003115611004485188,1.5707963267948966
4.444,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004944620653986931,1.0,0.9998181561531388,-0.0027594457826422662,1.5707963267948966
4.445,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005085790995508432,1.0,0.9981069060779577,0.001142739986540564,1.5707963267948966
4.446000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005061461124569178,1.0,0.9995477769111059,-0.002659723306995216,1.5707963267948966
4.447,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005040047224611044,1.0,1.0010830850172465,0.0038593848281002112,1.5707963267948966
4.448,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0050212000496685505,1.0,0.9994675409864056,-0.0033130642308079,1.5707963267948966
4.449,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005004612263292074,1.0,0.9977099959041793,-0.0017546475347469392,1.5707963267948966
4.45,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004990012850612402,1.0,0.9988982999478729,-0.003978958238356245,1.5707963267948966
4.4510000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004977163393050432,1.0,1.0005614081048495,0.0009593770393155766,1.5707963267948966
4.452,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049658543430268764,1.0,1.0003612235343502,-0.00024045524961139654,1.5707963267948966
4.453,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049559008330106735,1.0,0.9982603272180753,-0.0014118952106358428,1.5707963267948966
4.454000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004947139881551266,1.0,0.9997565319854129,-0.0023528903060253043,1.5707963267948966
4.455,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004939428996294737,1.0,0.9999088028001566,-0.0002425921851502734,1.5707963267948966
4.456,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005072032567113638,1.0,1.0003883710357264,-0.0008991809359327949,1.5707963267948966
4.457,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00504935160279274,1.0,1.0006472480887167,-0.0016977484283081953,1.5707963267948966
4.458,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005029388703405857,1.0,0.9972655080435057,-0.0021154899000985924,1.5707963267948966
4.4590000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005011819303035736,1.0,0.9997827274095059,-0.00037438163297124483,1.5707963267948966
4.46,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004996356088668108,1.0,1.0002158590713832,0.003211480562177088,1.5707963267948966
4.461,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004982746206223965,1.0,1.000239633106902,-0.0037094132217383386,1.5707963267948966
4.462000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004970768000930548,1.0,0.9998846326632752,0.000523989005384871,1.5707963267948966
4.463,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004960224963724613,1.0,0.9981041969018584,-0.00508804945737206,1.5707963267948966
4.464,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049509452655911446,1.0,0.9979334124552761,0.00016142855933378212,1.5707963267948966
4.465,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004942778497934341,1.0,1.0015795547239708,-0.0003972761012193092,1.5707963267948966
4.466,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005084169562906027,1.0,1.001853444316729,0.001484215488770884,1.5707963267948966
4.4670000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005060033872723579,1.0,0.9998613808298616,0.0018095296418340246,1.5707963267948966
4.468,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005038791336119175,1.0,0.9996712232958894,-0.002924021269452391,1.5707963267948966
4.469,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005020095035433769,1.0,0.9992984867880191,-0.001605053947185185,1.5707963267948966
4.470000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005003639496862888,1.0,0.9996836170994248,-0.003157464014703832,1.5707963267948966
4.471,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004989156499505043,1.0,1.000196501806959,0.0021004626668472246,1.5707963267948966
4.472,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004976409487426281,1.0,1.0011940822379686,0.0025397721615940004,1.5707963267948966
4.473,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004965190310031176,1.0,0.9998314919543032,-0.002555853053184538,1.5707963267948966
4.474,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004955315962433815,1.0,1.0011879797932706,0.0007080275689792723,1.5707963267948966
4.4750000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004946625325828791,1.0,1.0002918474326565,-0.0023215701387578275,1.5707963267948966
4.476,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005092374514788389,1.0,1.000046595974201,0.00036890612139549143,1.5707963267948966
4.477,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005067255347967148,1.0,0.9974710278739223,-0.0011492703814491765,1.5707963267948966
4.478000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005045147147029638,1.0,0.9984302843925213,-0.0028764475980610333,1.5707963267948966
4.479,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00502568855881691,1.0,0.9986085737556148,0.0011614340112914687,1.5707963267948966
4.48,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005008562933653593,1.0,1.0029178441586761,-0.0005129992982511108,1.5707963267948966
4.481,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004993489943444729,1.0,1.000780334691112,-0.00017858012028804343,1.5707963267948966
4.482,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004980223719030619,1.0,0.9994069116947342,0.001932319784381709,1.5707963267948966
4.4830000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004968547727912664,1.0,1.0013969069817958,-0.001070627679366594,1.5707963267948966
4.484,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004958271514624357,1.0,1.000017540363834,0.0012274765373097081,1.5707963267948966
4.485,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004949226509779692,1.0,0.9987504867012001,0.00038448720421728634,1.5707963267948966
4.486000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004941265564411879,1.0,1.0007524448418632,-0.001930986731792264,1.5707963267948966
4.487,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005078169982880354,1.0,1.0004070276379555,0.0010572330660701952,1.5707963267948966
4.488,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00505475327372551,1.0,0.9991361438138215,-0.00044450008026762785,1.5707963267948966
4.489,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005034143105149269,1.0,0.999246007650042,-0.0010330114012031886,1.5707963267948966
4.49,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005016003735363483,1.0,0.9987602344872653,-0.0010074112437503569,1.5707963267948966
4.4910000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005000039003789425,1.0,0.9991896316705927,-0.0013305105130822672,1.5707963267948966
4.492,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004985987674444914,1.0,0.9979774460106609,-0.0027939428063372034,1.5707963267948966
4.493,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004973620641976595,1.0,0.99776253930197,-0.0014018799110742265,1.5707963267948966
4.494,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049627358093857765,1.0,0.9986811844898834,-0.0014422254684565206,1.5707963267948966
4.495,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004953155294060707,1.0,1.000399085487713,-4.922677848129492e-05,1.5707963267948966
4.496,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004944723565131426,1.0,1.0027333186440546,0.0023514633208532097,1.5707963267948966
4.497,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005090700462460518,1.0,1.002623776444901,0.0013192060922402392,1.5707963267948966
4.498,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005065781995654106,1.0,1.0029096673076476,0.0018120737513714078,1.5707963267948966
4.4990000000000006,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005043850280344486,1.0,1.0024563725728968,0.0007883865660263717,1.5707963267948966
4.5,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005024547688663006,1.0,1.0009513864837767,-0.00047487774382020846,1.5707963267948966
4.501,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00500755850225687,1.0,1.0016322254685495,0.0010041946660187262,1.5707963267948966
4.502,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049926056526601315,1.0,1.0019260558958851,0.000813363029143754,1.5707963267948966
4.503,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00497944513335824,1.0,1.0020698988946315,0.0005840479622122965,1.5707963267948966
4.5040000000000004,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004967862274497747,1.0,1.0016452210101163,0.0012475612804250839,1.5707963267948966
4.505,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004957667551934719,1.0,1.0036774572606737,0.004051396933542655,1.5707963267948966
4.506,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0049486951902508736,1.0,1.0015694932998327,0.001028353754819826,1.5707963267948966
4.507000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004940798040479422,1.0,1.0018236434065289,0.000734980158009553,1.5707963267948966
4.508,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00507323769852519,1.0,1.000931128541325,0.001375841395155539,1.5707963267948966
4.509,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005050412379205227,1.0,0.9986074992284754,0.0006466275786380909,1.5707963267948966
4.51,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005030322819948196,1.0,0.9978498677532349,-0.0024358269072844835,1.5707963267948966
4.511,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.0050126416608691216,1.0,0.9991011614667678,0.00076911925775824,1.5707963267948966
4.5120000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004997079726308584,1.0,1.0000871797028446,0.00025684455548002894,1.5707963267948966
4.513,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004983383230865002,1.0,0.9987603198498431,-0.001575035866260019,1.5707963267948966
4.514,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004971328657120466,1.0,0.9983635723107773,-0.0005833812055498255,1.5707963267948966
4.515000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004960719030350447,1.0,0.998516900995772,0.0004029910499465689,1.5707963267948966
4.516,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004951380658894777,1.0,0.9999233644155578,0.0010656865257635123,1.5707963267948966
4.517,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004943161271512508,1.0,0.9991816939947992,-0.002223824176394556,1.5707963267948966
4.518,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00508450623601675,1.0,1.0002736217486776,0.0005547156849102896,1.5707963267948966
4.519,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005060330033302307,1.0,1.0009799140391467,0.0030083443547133173,1.5707963267948966
4.5200000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.00503905164077878,1.0,1.0019070135143575,-0.00028100797179835734,1.5707963267948966
4.521,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005020323675125837,1.0,1.0038533289454514,0.0014935831809938687,1.5707963267948966
4.522,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005003841128200293,1.0,1.0021224977879994,0.00024098468758220273,1.5707963267948966
4.523000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004989333916455507,1.0,0.9972394658520686,0.0010918914685878688,1.5707963267948966
4.524,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004976565949618816,1.0,0.9990385025891222,-0.0015686868647399833,1.5707963267948966
4.525,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004965328145772219,1.0,1.0000076226094452,-0.00020223051853910442,1.5707963267948966
4.526,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004955437034368515,1.0,1.0014723402089598,0.0005683346443584776,1.5707963267948966
4.527,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004946731496602297,1.0,0.9994737933900051,0.0006285856157603065,1.5707963267948966
4.5280000000000005,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.004939069505780935,1.0,1.0024704498691568,0.0006591763840828359,1.5707963267948966
4.529,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005071716383099556,1.0,1.0035610997422286,0.0030079036903872965,1.5707963267948966
4.53,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005049073603004217,1.0,1.0015447204242913,0.0018828904322884287,1.5707963267948966
4.531000000000001,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005029144696891308,1.0,0.9990199518040759,-0.0018929194970945615,1.5707963267948966
4.532,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09991455078125,0.0,0.0,0.0,0.005011604633182287,1.0,0.9982045710081534,-0.0016613529213420656,1.5707963267948966
