Variable,Signal,Samples,Final,Minimum,Maximum
sil_ch01,Monitor CH1,1240258,0.300000011920929,0,0.300000011920929
sil_ch02,Monitor CH2,1240258,0.306347280740738,0,0.319017618894577
sil_ch03,Monitor CH3,1240258,0.100000001490116,0,0.100000001490116
sil_ch04,Monitor CH4,1240258,0.0992104336619377,0,0.111256301403046
sil_ch05,Monitor CH5,1240258,0.671732842922211,0,0.999621689319611
sil_ch06,Monitor CH6,1240258,0.0188475642353296,0,0.0188475642353296
sil_ch07,Monitor CH7,1240258,0.285690158605576,0,0.320626646280289
sil_ch08,Monitor CH8,1240258,0.266842603683472,0,0.306120544672012
sil_ch09,Monitor CH9,1240258,0.0800292417407036,0,0.327334970235825
sil_ch10,Monitor CH10,1240258,0.0371997430920601,0,0.109111659228802
sil_ch11,Monitor CH11,1240258,0,0,0
sil_ch12,Monitor CH12,1240258,0,0,0
sil_ch13,Monitor CH13,1240258,-0.0571983270347118,-0.321859329938889,0.324554920196533
sil_ch14,Monitor CH14,1240258,-0.316890686750412,-0.320626258850098,0.319506376981735
sil_ch15,Monitor CH15,1240258,0.00213082646951079,-0.0302880220115185,0.098321795463562
sil_ch16,Monitor CH16,1240258,-0.0274164713919163,-0.0289981849491596,0.0384884662926197
sil_rotor_angle_rad,Mechanical.Rotor angle thetam (rad),700001,0.604303873529615,-2.83153685478932e-29,0.604303873529615
sil_stator_iq_a,Stator measurements.Stator current  is_q (A),700001,-0.534976801755149,-3.24930930677031,3.28226773122207
sil_stator_id_a,Stator measurements.Stator current is_d (A),700001,3.152424332305,-3.21755579511657,3.22827859840394
sil_rotor_speed_rad_s,Mechanical.Rotor speed (wm),700001,3.02284344013998,-8.25747518299735e-25,3.02284344013998
sil_torque_nm,Mechanical.Electromagnetic torque Te (N*m),700001,0.00762985819529976,-2.22056546659177e-12,0.0086258106132368
sil_rotor_flux_q_vs,Rotor measurements.Rotor flux phir_q (V s),700001,-0.00168058524445436,-0.00360429963308739,0.00361794743357325
sil_rotor_flux_d_vs,Rotor measurements.Rotor flux phir_d (V s),700001,0.00316822938741471,-0.00358471192347868,0.00358562801458166
sil_stator_vq_v,Stator measurements.Stator voltage vs_q (V),700001,0.0534969633691954,-32.2190042977803,32.2187883114749
sil_stator_vd_v,Stator measurements.Stator voltage vs_d (V),700001,-0.315241033329583,-28.0750088423627,28.0829403605113
